#nodeID	final
unc-119	3.08744816916e-06
CG7488	3.08372212825e-06
CG13436	3.08193745046e-06
msl-3	3.07879239531e-06
CG16986	3.07557054896e-06
Chchd2	3.0745748979e-06
Cpsf160	3.07387547966e-06
Cisd2	3.070237032e-06
mask	3.0692503814e-06
rdgA	3.06909159853e-06
Ost48	3.06731812678e-06
cerv	3.06617973356e-06
sug	3.06473259864e-06
rtp	3.06299373883e-06
CG12289	3.06041049681e-06
CG5535	3.0600286537e-06
Liprin-alpha	3.05937502521e-06
Galphaq	3.05768187156e-06
Pomp	3.05627376132e-06
A16	3.05602997405e-06
Mst84Dc	3.05585677026e-06
ASPP	3.04949775135e-06
pins	3.04946326304e-06
Flo2	3.04775703013e-06
DNApol-alpha180	3.04727020118e-06
Hsf	3.04650299895e-06
bcd	3.044719916e-06
MED19	3.03865691528e-06
ND-49	3.03826137035e-06
ArgRS-m	3.03625221635e-06
Lpin	3.03466732464e-06
CR10032	3.03406160212e-06
Fatp	3.03293258374e-06
eyg	3.03081854e-06
CG32772	3.03080136752e-06
CG11444	3.02748148186e-06
CG8602	3.02647095583e-06
CG12576	3.02596647071e-06
scyl	3.02555936162e-06
CG30291	3.02498206518e-06
RAF2	3.02366482876e-06
CG2063	3.02238177776e-06
pix	3.02089983737e-06
CG9890	3.02028667359e-06
Poxm	3.01837411848e-06
FANCI	3.01786320015e-06
CSN3	3.01602556528e-06
NT5E-2	3.01353588575e-06
COX7AL	3.01299441755e-06
CG32075	3.01276343947e-06
wap	3.012477022e-06
ND-B15	3.01160814128e-06
eRF1	3.0113510973e-06
CG17162	3.00985882578e-06
RIOK2	3.00951803261e-06
X11L	3.00733097684e-06
Tom70	3.00725491381e-06
PNUTS	3.00111917048e-06
CG3732	3.00096770537e-06
CG7741	3.00015718591e-06
CG8128	2.99872935427e-06
dom	2.99737483897e-06
Fen1	2.99720462218e-06
PEK	2.99661079105e-06
CG3662	2.99371784933e-06
CG30008	2.99333850715e-06
slow	2.99300016862e-06
Gie	2.98762239388e-06
CG15011	2.98549555979e-06
CG5482	2.98447834812e-06
CG30103	2.98249252898e-06
Usp2	2.98214447355e-06
E(spl)mdelta-HLH	2.97945636059e-06
l(3)73Ah	2.97794162661e-06
CG13773	2.97690322907e-06
CG1172	2.97648406102e-06
mmd	2.97528530971e-06
Fad2	2.97163165046e-06
GMF	2.96980708641e-06
PIP4K	2.96789453984e-06
Sec31	2.96641601586e-06
ND-ACP	2.96364863038e-06
AP-1sigma	2.96197333067e-06
Desat2	2.96117393362e-06
Cdk5alpha	2.95941187818e-06
CG42235	2.95549109839e-06
CG7637	2.95538523619e-06
Topors	2.95204237854e-06
CG34354	2.95171173699e-06
cac	2.95142681564e-06
mew	2.95037349863e-06
Tspo	2.94163555506e-06
tamo	2.9414174279e-06
Galphao	2.94021442825e-06
SelR	2.93896128456e-06
Epac	2.93834280771e-06
APC10	2.93464879337e-06
or	2.9335579552e-06
CG9281	2.92741876184e-06
hay	2.92508442444e-06
Csl4	2.9236604339e-06
Atg12	2.92187954099e-06
up	2.92106888849e-06
frac	2.91934705458e-06
Pitslre	2.91857435589e-06
Fer1HCH	2.91393134923e-06
cbc	2.90910502036e-06
G9a	2.90797377267e-06
magu	2.90646227229e-06
chrb	2.90499027513e-06
ebd2	2.90457552608e-06
qjt	2.90455731519e-06
sip3	2.90126385427e-06
CG2862	2.89945598442e-06
CG34213	2.89523693628e-06
fat-spondin	2.88860196072e-06
dop	2.88767901209e-06
CG4438	2.88319179294e-06
CG10417	2.87877211627e-06
Catsup	2.87791659187e-06
Lis-1	2.87586391736e-06
Prx2540-2	2.87578186734e-06
l(1)G0004	2.87260527318e-06
CapaR	2.86717791518e-06
CG14546	2.86652288811e-06
path	2.8641723417e-06
Caf1-105	2.86361123289e-06
CG32388	2.86255281627e-06
l(3)07882	2.86021905614e-06
Dbp73D	2.85928616431e-06
CG12299	2.85832586403e-06
ord	2.85118365294e-06
Surf4	2.84354554188e-06
CG14647	2.84318026402e-06
CG7386	2.84311916192e-06
Hsp27	2.84308954645e-06
S-Lap1	2.84166613608e-06
Src42A	2.83689454915e-06
CDC45L	2.83641581525e-06
Marf	2.83487362521e-06
CG14969	2.83365712531e-06
CG1092	2.83356142674e-06
TpnC47D	2.83108215706e-06
mRpL14	2.83068450581e-06
CG6330	2.82903479743e-06
Glo1	2.82514473341e-06
Sesn	2.82454710605e-06
CG11899	2.82338005128e-06
Ntmt	2.82232776383e-06
kz	2.81792450366e-06
trbl	2.81672532923e-06
Rad1	2.81614504074e-06
h-cup	2.81422279684e-06
Gen	2.81344655984e-06
COX4L	2.8116971776e-06
CG4670	2.80904074951e-06
CG10600	2.80678112551e-06
CG7987	2.80622145981e-06
Cpr92A	2.80538448929e-06
CG3999	2.80442699996e-06
ND-B8	2.80226550619e-06
GluRIIC	2.80215453745e-06
CG7328	2.80090158522e-06
CG14074	2.80067711046e-06
GluRIIA	2.80060224702e-06
CG8379	2.79858503552e-06
Slob	2.7984512455e-06
Fmo-2	2.79793488645e-06
CG9426	2.79597193216e-06
CG17843	2.79557572946e-06
Cont	2.79510207669e-06
GluRIID	2.79465416308e-06
Ext2	2.79164845464e-06
Cyp9b2	2.79124206967e-06
Not10	2.78962578388e-06
CG18815	2.78868004427e-06
CG7551	2.78801317875e-06
mib1	2.78688199659e-06
rush	2.78599487297e-06
Dgkepsilon	2.78554380271e-06
CG15096	2.78493871366e-06
pzg	2.78234085935e-06
Cdc23	2.77789069083e-06
scat	2.77761581213e-06
CG11474	2.77739639363e-06
PH4alphaEFB	2.77589053929e-06
CG12393	2.77275028745e-06
mei-41	2.77206199639e-06
Unc-89	2.77155282414e-06
papi	2.77068574369e-06
AdipoR	2.76914113442e-06
mnb	2.76759473537e-06
IntS14	2.76230791817e-06
CG1486	2.7619236133e-06
CG31550	2.76128232328e-06
Hsp70Bb	2.75843196847e-06
MFS3	2.74647355263e-06
CG9799	2.74586286245e-06
CG5989	2.74427946164e-06
psidin	2.74254866764e-06
Sfmbt	2.74144828085e-06
ATPsynCF6	2.74083617274e-06
TfIIFbeta	2.73919561987e-06
CG5946	2.72783255665e-06
ND-75	2.72539865047e-06
GstE6	2.72499316942e-06
CG8745	2.72425031412e-06
Cyt-c1	2.71994605552e-06
akirin	2.71879509891e-06
dsx	2.71739278055e-06
Npl4	2.71725279627e-06
CG10082	2.71605305854e-06
Naa20A	2.71595532609e-06
CG4302	2.71551614807e-06
Tsf2	2.71529371607e-06
CG33514	2.71441897233e-06
Galphas	2.71353347829e-06
Bro	2.71169364386e-06
CG5645	2.70944749263e-06
TfIIFalpha	2.70496354455e-06
MICAL-like	2.69738121631e-06
Hsp70Ab	2.69706247114e-06
fbp	2.69672109577e-06
KP78b	2.6962922434e-06
CG8311	2.69581651213e-06
CG14100	2.69174794647e-06
CG5555	2.69156327579e-06
Hsp70Ba	2.69138486825e-06
CG7148	2.68394359672e-06
Chmp1	2.68306423112e-06
rux	2.68274604671e-06
CG13185	2.68067496943e-06
SA	2.68039854536e-06
Glut1	2.67796807922e-06
so	2.67599944425e-06
Drep4	2.67445976945e-06
Plap	2.66962077756e-06
sofe	2.66958799885e-06
cup	2.66617335021e-06
CG17985	2.66429169455e-06
noc	2.66345249174e-06
vari	2.66282435863e-06
Sik2	2.66009848427e-06
row	2.65968738545e-06
RyR	2.65936146567e-06
Esyt2	2.65802309451e-06
Sra-1	2.6561316521e-06
slo	2.65292904272e-06
TrissinR	2.65265105889e-06
CG10958	2.64487179329e-06
scramb1	2.64456960345e-06
CG12531	2.64316235374e-06
epsilonCOP	2.64281954673e-06
pan	2.64259425166e-06
ND-MLRQ	2.64239084332e-06
Hsp67Ba	2.64130098195e-06
CG13721	2.64049174827e-06
BI-1	2.64022764025e-06
Kdm4A	2.63991192043e-06
CG4847	2.6387668958e-06
CG2091	2.63762386074e-06
CG4306	2.63740190046e-06
CG32052	2.63684004809e-06
CG17508	2.6346607322e-06
CG3492	2.63296800359e-06
TppII	2.63233435393e-06
CG43894	2.62957094549e-06
CG1324	2.62683655601e-06
CG32809	2.62644064843e-06
wrd	2.62643711287e-06
CG5800	2.62625957156e-06
CG8331	2.62564150946e-06
CycT	2.6252884639e-06
spri	2.62451962972e-06
CG33969	2.62322800433e-06
CG7220	2.62199943229e-06
Rbm13	2.6218650143e-06
htk	2.62179944324e-06
ATPsynD	2.61933608656e-06
Alp1	2.61720197221e-06
Sema2a	2.61608441065e-06
CG17562	2.61597960725e-06
Drep2	2.61592400393e-06
mi	2.615132189e-06
CSN1b	2.61501646281e-06
Kap3	2.61327471701e-06
CG4278	2.61301556783e-06
Gs1	2.61148701175e-06
Vm26Ab	2.61115665674e-06
CG14868	2.61069816427e-06
Art2	2.60923661195e-06
CG3356	2.60017595067e-06
eEF1alpha1	2.59838166773e-06
Ns2	2.59708821981e-06
Gs2	2.59440621515e-06
mr	2.59207341852e-06
CG6495	2.59163554062e-06
spoon	2.59064401945e-06
CG2736	2.59006308354e-06
CG5676	2.58951204401e-06
CG8549	2.58771927894e-06
Atac1	2.58735306061e-06
Adh	2.58731200533e-06
CG18789	2.5865981574e-06
Grip	2.58326582437e-06
Gnmt	2.58314714463e-06
Rap2l	2.58309724807e-06
Irbp18	2.58267246721e-06
CG42389	2.58226900543e-06
Gos28	2.58140903391e-06
Porin2	2.58072237973e-06
CG10889	2.5791314261e-06
GalNAc-T1	2.57771691696e-06
CG1371	2.57718967194e-06
ena	2.57700674696e-06
CG8668	2.57694500582e-06
CG7255	2.57650628799e-06
CG13248	2.57650628799e-06
Prm	2.5724640105e-06
Ndc80	2.57144379136e-06
CG9003	2.57048122935e-06
CG31125	2.56956040035e-06
CG17266	2.56880886998e-06
Mlc1	2.56870855258e-06
CG12659	2.5678882372e-06
Pkcdelta	2.56442833525e-06
Clect27	2.56427047513e-06
Ns3	2.56390032728e-06
Syn1	2.5626297911e-06
hig	2.56253584894e-06
vib	2.56114824133e-06
CG11807	2.5589636741e-06
caup	2.55735628964e-06
apolpp	2.55638263112e-06
SpdS	2.55542486689e-06
CG5805	2.5547745628e-06
CG2926	2.55008374101e-06
Tif-IA	2.54524057253e-06
bbc	2.54398569091e-06
CG11911	2.54246076254e-06
cana	2.54082247076e-06
pdgy	2.53877832e-06
ari-1	2.5370351701e-06
Tcs3	2.53558225125e-06
CG9083	2.53350093632e-06
CG6933	2.53053384747e-06
CG12491	2.52973662356e-06
CG9018	2.52951949149e-06
puf	2.52236367656e-06
CG33970	2.52232387844e-06
Ntf-2	2.51940286018e-06
CG3267	2.51924533166e-06
ND-42	2.51784663729e-06
mRpL12	2.51696373409e-06
CG1703	2.51662071713e-06
MEP-1	2.5159448258e-06
Pgm	2.51280617841e-06
CG6191	2.51256946777e-06
GstD7	2.51135333633e-06
CG5335	2.511246516e-06
l(2)35Bd	2.51012538707e-06
Ect4	2.50853012058e-06
CG1124	2.50847612444e-06
Drp1	2.50838557186e-06
Dlish	2.50829849411e-06
CG9547	2.50806731014e-06
CG34168	2.50507661949e-06
CG8272	2.50355226987e-06
CG12325	2.5032793357e-06
ntc	2.50096382363e-06
CG13083	2.49968462997e-06
DCTN5-p25	2.49819277936e-06
nocte	2.49705065696e-06
CG9184	2.49682750139e-06
RpL22	2.49661499221e-06
5-HT2A	2.49620039783e-06
Fkbp14	2.49232558146e-06
pnut	2.49138485253e-06
mats	2.49077671625e-06
CG13865	2.4887020656e-06
CG3735	2.48868855828e-06
tor	2.48808672669e-06
Fbw5	2.48796273761e-06
CG2790	2.48766505379e-06
CG43795	2.4875109914e-06
CG1550	2.48621332721e-06
CG14544	2.48600899377e-06
Sec3	2.48576282481e-06
Cyp12d1-p	2.48522182061e-06
SPoCk	2.48458223549e-06
CG17777	2.48191389272e-06
mof	2.48076291408e-06
kuk	2.47532629921e-06
RpS18	2.47521466979e-06
Nrx-1	2.4744768381e-06
CG11475	2.4739899528e-06
CG5608	2.4736839129e-06
pch2	2.47214533379e-06
CG9947	2.47042508251e-06
CG6885	2.4701762722e-06
HIP	2.46811493376e-06
Spindly	2.46810769931e-06
Cyp6a22	2.46114840023e-06
garz	2.46089169081e-06
Nf1	2.45941703734e-06
Sin1	2.45829251933e-06
CG34105	2.4566322112e-06
CG33523	2.45576438133e-06
EMC3	2.45420625647e-06
gcm	2.45333579758e-06
CG7739	2.45124144175e-06
CG14615	2.45023907202e-06
Cad96Cb	2.44864931747e-06
Ostgamma	2.44835436374e-06
CRIF	2.44517690301e-06
CG1688	2.44259226772e-06
CG3045	2.44105315241e-06
lqfR	2.43957620803e-06
S-Lap2	2.43913116132e-06
C3G	2.4374423261e-06
robo1	2.43727272616e-06
CG7737	2.43634369131e-06
sel	2.43537971699e-06
Lrrk	2.43450293787e-06
CG15071	2.43339550037e-06
eIF4E7	2.43219480387e-06
Sec63	2.43172129164e-06
CG3124	2.43093790379e-06
brat	2.42948744708e-06
CG14749	2.42851177761e-06
mri	2.42838701376e-06
lin-28	2.42833581182e-06
Or9a	2.42823475282e-06
kra	2.4261133562e-06
cutlet	2.42564866494e-06
CG30496	2.42452693302e-06
Hsp70Bc	2.42412327668e-06
yellow-f2	2.42379967728e-06
Acsl	2.4237029574e-06
CG1635	2.4236614866e-06
CG1368	2.42330046341e-06
Gmd	2.42263348486e-06
Scamp	2.42212352678e-06
CG1265	2.42148343689e-06
Mlc2	2.42139156246e-06
Sfxn1-3	2.41908517861e-06
mRpL28	2.41852885891e-06
mxc	2.41823986109e-06
CG4901	2.41805783778e-06
Set1	2.41643096305e-06
CG17454	2.41482684406e-06
Ccs	2.41475995162e-06
whd	2.41182785748e-06
p-cup	2.41075941996e-06
nudE	2.40978010626e-06
CG4313	2.40891993477e-06
JHDM2	2.40655238792e-06
spartin	2.40613059213e-06
CG4161	2.40167880069e-06
CG4729	2.40077730546e-06
CG13838	2.39991134433e-06
Upf2	2.39795784191e-06
GstT4	2.39557026357e-06
mRpL3	2.39528351e-06
AP-1gamma	2.39426482933e-06
Ppa	2.39304841842e-06
loh	2.38898467225e-06
ex	2.38847840937e-06
CanB2	2.3876815396e-06
I-2	2.38524373903e-06
Hmg-2	2.38411766338e-06
CG9135	2.38391617743e-06
CG42233	2.38247803993e-06
CG8611	2.38197499391e-06
Neurochondrin	2.37953405279e-06
Src64B	2.37883055887e-06
alt	2.37797849481e-06
GCC88	2.377890979e-06
CG9629	2.37778386057e-06
CG2772	2.37725833022e-06
CG18011	2.37625686083e-06
NimB1	2.37523647999e-06
betaTub60D	2.37520913051e-06
CG3061	2.37397337182e-06
mRpS14	2.3692699622e-06
sax	2.36900496274e-06
CG14937	2.36719704969e-06
Cp190	2.36603200319e-06
Rlip	2.36413283368e-06
Tom20	2.36307058665e-06
CG8888	2.36270795038e-06
CG31810	2.36261313816e-06
CG7789	2.36063083601e-06
CG15881	2.35744520199e-06
Lcch3	2.35615899142e-06
ifc	2.35576820851e-06
aralar1	2.35533961311e-06
Pfdn6	2.35431188347e-06
baf	2.35389976574e-06
Mitf	2.35368375989e-06
RnrS	2.35288690227e-06
Utx	2.35275787456e-06
eIF4E5	2.35134002309e-06
gammaSnap1	2.35106207689e-06
shn	2.35069307737e-06
Snoo	2.35022261593e-06
galla-2	2.34897633055e-06
l(1)G0045	2.34671883205e-06
Vha26	2.34666242553e-06
CG12511	2.34520597351e-06
Cln3	2.3442483426e-06
muskelin	2.34410701028e-06
ktub	2.34368476943e-06
alphaTub85E	2.3425054922e-06
Sod3	2.34219543062e-06
feo	2.34193357562e-06
PQBP1	2.34103541913e-06
CG13369	2.33979490303e-06
Vamp7	2.33855998995e-06
Rab21	2.33720567193e-06
JhI-26	2.3357283863e-06
Sgt1	2.33527341775e-06
CG31687	2.33432506142e-06
CG5028	2.33349983021e-06
sun	2.33346735524e-06
rho	2.33273249753e-06
Pex14	2.3324784356e-06
Vps29	2.33222819329e-06
CG6950	2.33209349742e-06
CG5290	2.33041278207e-06
Tret1-1	2.32932887144e-06
CG32758	2.32900913609e-06
Scsalpha	2.32674039081e-06
CG8173	2.3266168119e-06
CG12857	2.32361461852e-06
Fdh	2.32224775687e-06
jet	2.32178886685e-06
Pur-alpha	2.321263128e-06
Snap25	2.32090840927e-06
beat-IIa	2.32042646818e-06
Nf-YA	2.32024342215e-06
drd	2.31942966742e-06
mRNA-cap	2.31783078177e-06
eEF1delta	2.31704786183e-06
Clk	2.31619225635e-06
Smyd3	2.31389661971e-06
pasha	2.31320637035e-06
Jon65Ai	2.3122594882e-06
LysD	2.30985401407e-06
CG9257	2.30981762302e-06
CG6629	2.3086366678e-06
l(2)dtl	2.30832481804e-06
bond	2.30736327644e-06
AGO2	2.30686603493e-06
wb	2.30574939934e-06
Snap24	2.30571619659e-06
CG31675	2.30545426355e-06
Trxr-1	2.30284368398e-06
CG8417	2.30191868446e-06
LTV1	2.301627352e-06
hiw	2.301270421e-06
CR15345	2.30066946075e-06
Sara	2.2993170116e-06
mRpS9	2.2987855825e-06
Spt-I	2.29877319876e-06
Dyrk2	2.29644222068e-06
Pcyt2	2.29397003554e-06
COX2	2.29386698784e-06
CG11407	2.29331709499e-06
CG11964	2.2917218124e-06
Octbeta2R	2.28860901891e-06
LysX	2.2854380178e-06
CG7137	2.28517458088e-06
Pngl	2.28446734979e-06
Sep4	2.28402886482e-06
CG10650	2.28210667872e-06
CG7829	2.2820679181e-06
CG10778	2.28188863647e-06
CG6398	2.2807914305e-06
CG8569	2.27879160412e-06
CG42498	2.2783254671e-06
Den1	2.27819319042e-06
CG17219	2.27633171114e-06
CG34382	2.27571003405e-06
Atg16	2.27267093977e-06
alphaKap4	2.27153015507e-06
Cpr72Ea	2.26851943934e-06
Msr-110	2.26848086485e-06
CG2010	2.26715637862e-06
sunz	2.2644858878e-06
Mnt	2.26434676185e-06
cpx	2.26343189026e-06
CG5568	2.26214715203e-06
CG10973	2.26153349085e-06
CG9902	2.2596449161e-06
l(1)10Bb	2.25963361624e-06
eIF4E3	2.25895769678e-06
CG12057	2.25825306231e-06
HHEX	2.258071476e-06
CG31999	2.25651887071e-06
Jheh3	2.25592350855e-06
CG5004	2.25448663022e-06
mRpS33	2.25299881203e-06
Rrp4	2.25112204254e-06
CG2540	2.24852720726e-06
CG9413	2.24739775313e-06
esg	2.24727034284e-06
GstD1	2.24676116353e-06
Es2	2.24627612386e-06
CG4554	2.24614827922e-06
mre11	2.2458963738e-06
Msp300	2.24343167823e-06
Cpr50Ca	2.24328602188e-06
CrebB	2.24260155828e-06
CG12773	2.24251126309e-06
SCCRO3	2.24102211277e-06
CG10103	2.24059313194e-06
msi	2.2393062295e-06
LysB	2.23743267207e-06
CG32812	2.23585128319e-06
Dgp-1	2.23321734919e-06
TrpRS	2.23316296141e-06
CG1774	2.23065353822e-06
bmm	2.23044827598e-06
Tektin-A	2.23026100124e-06
CG31235	2.22946688147e-06
Xpc	2.22884855156e-06
ATPsynC	2.22862410103e-06
Ctl1	2.22798237609e-06
LysP	2.22787374005e-06
HtrA2	2.22640149485e-06
CG12065	2.22586697683e-06
LysE	2.22529069799e-06
Ada3	2.22485707582e-06
CG43658	2.2242390851e-06
EndoB	2.22381367724e-06
dmGlut	2.22361295981e-06
CG11141	2.22358147026e-06
zormin	2.22307721981e-06
fzr2	2.22151645779e-06
laccase2	2.22131085859e-06
MED24	2.22104141402e-06
CG33169	2.22026687772e-06
CG3294	2.21865020489e-06
phr6-4	2.2183494835e-06
Mad1	2.21792706538e-06
yip2	2.21737057988e-06
CG9098	2.21730221536e-06
ergic53	2.21710381967e-06
Cyp6a13	2.21610695615e-06
Atg7	2.21472861598e-06
CG9344	2.21344424547e-06
CG4781	2.21338828931e-06
ZnT63C	2.21309440238e-06
CG8485	2.2122796797e-06
CG6660	2.21206173572e-06
CG6770	2.21185662348e-06
Mkrn1	2.21071433722e-06
CG15117	2.21016549998e-06
SmydA-3	2.20902710793e-06
sea	2.207636334e-06
CG7747	2.20654499211e-06
Cyt-c1L	2.20594433722e-06
und	2.20467297178e-06
CG5196	2.20186547761e-06
CG5111	2.20090477379e-06
CG5347	2.2000153025e-06
CG4598	2.19645091844e-06
CG13284	2.19619328669e-06
Inx3	2.19566270865e-06
CG8108	2.19564476422e-06
CG5162	2.19477736291e-06
CG17931	2.19463388972e-06
Membrin	2.19451378573e-06
Pi4KIIalpha	2.1943952726e-06
LysC	2.19434314636e-06
LysS	2.19434314636e-06
CG7798	2.19434314636e-06
poe	2.19429390305e-06
Fcp1	2.19315895072e-06
tim	2.19094098794e-06
wisp	2.19042136463e-06
MTPAP	2.19016429871e-06
CG9004	2.18927670507e-06
RpS25	2.18799465061e-06
fus	2.18799134258e-06
CG9331	2.18633021363e-06
Dhpr	2.18447433392e-06
CG5913	2.18436258661e-06
spn-B	2.18370437602e-06
REPTOR-BP	2.18316724765e-06
CG5567	2.18291285321e-06
Lrch	2.18199255081e-06
crb	2.18179041554e-06
Kdm4B	2.18161231447e-06
CG4911	2.18118103612e-06
E(Pc)	2.18005556695e-06
fog	2.17976201576e-06
CG17754	2.17955098831e-06
Psf3	2.17849647832e-06
CG3335	2.17649731143e-06
Nmdar2	2.1762984988e-06
CG13898	2.17561567148e-06
CG3225	2.17381758514e-06
sds22	2.17362293057e-06
CG13871	2.17329045575e-06
CG30100	2.17105092885e-06
Taf7	2.1710432608e-06
CG6744	2.16774388952e-06
CG6843	2.16617753067e-06
Brd8	2.16557158642e-06
Gem2	2.16541287903e-06
CG17528	2.16524210071e-06
CG42797	2.16425212963e-06
Rep	2.16384609644e-06
GC1	2.16281973278e-06
CG7646	2.16042648132e-06
Vps37B	2.16030401269e-06
Rpt4R	2.1588653992e-06
Ser7	2.15844707185e-06
CG5255	2.15559944001e-06
Dok	2.15544328722e-06
M6	2.15521602427e-06
CG16789	2.15424152599e-06
Atg14	2.15402844615e-06
CG6277	2.15379426492e-06
Mdr50	2.15270764665e-06
wls	2.1524630166e-06
CG13159	2.1517902434e-06
if	2.15134548951e-06
VhaAC39-2	2.15110739916e-06
Gad1	2.1510117469e-06
Ocrl	2.15088358062e-06
RpII18	2.15030890925e-06
CG3788	2.1493789974e-06
ple	2.14831796737e-06
Hsp70Bbb	2.1479410599e-06
CG10802	2.14697403192e-06
ORMDL	2.14697190351e-06
Xbp1	2.14376553934e-06
Uro	2.13913619209e-06
IscU	2.1390120235e-06
siz	2.13804718886e-06
MBD-R2	2.13726623117e-06
Pura	2.13480252652e-06
CG34401	2.13331733134e-06
SCCRO4	2.13257654215e-06
CG2931	2.1325386216e-06
rig	2.13197433428e-06
CG12991	2.12962788182e-06
lectin-24Db	2.12732806995e-06
CG3704	2.1261768786e-06
CG17107	2.12574243967e-06
RecQ4	2.12459435259e-06
orb	2.12399022404e-06
U3-55K	2.12341834666e-06
HEATR2	2.12259363723e-06
Gga	2.12240709098e-06
Orc6	2.12213419281e-06
RagA-B	2.11892662143e-06
Cyp6a9	2.11852767815e-06
LanB2	2.11700644754e-06
AhcyL1	2.11666017782e-06
sra	2.11665036043e-06
Pldn	2.11662926221e-06
CG12018	2.11587114912e-06
TfIIEbeta	2.1144225847e-06
CG8301	2.11237351085e-06
mldr	2.11202836732e-06
Pif1	2.11142520116e-06
vvl	2.11090693073e-06
vir	2.11029025838e-06
Rx	2.10926261116e-06
Pgcl	2.10867932522e-06
CG7236	2.10866881503e-06
CG8292	2.10730091215e-06
Ire1	2.10693822466e-06
CG4603	2.10460867713e-06
CG3808	2.1040180757e-06
Tbce	2.10338751427e-06
Aplip1	2.10255578887e-06
CG4393	2.10252615216e-06
RtcB	2.10100269362e-06
f	2.10076122625e-06
Cyp6d4	2.10075537813e-06
Cul3	2.09923834232e-06
hll	2.09702267788e-06
CG9601	2.09676567748e-06
ND-18	2.09522522205e-06
Scp1	2.09466022147e-06
tay	2.09327607022e-06
qsm	2.0925400489e-06
kibra	2.09072137836e-06
DhpD	2.09059365862e-06
MED21	2.08866477229e-06
Deaf1	2.08812001869e-06
Mlf	2.08810213762e-06
Pex13	2.08670575502e-06
Mcm10	2.08657769503e-06
cdm	2.08648846975e-06
bru1	2.08464096338e-06
Bx	2.08293249985e-06
Flo1	2.08260090634e-06
PGAP5	2.08159396905e-06
SNCF	2.08065662775e-06
kis	2.07772907336e-06
dgt6	2.07584965364e-06
beat-Ic	2.07418655084e-06
Ranbp16	2.07407911293e-06
bip2	2.07357212501e-06
CG15422	2.07331017986e-06
Strica	2.07207317673e-06
Trf4-1	2.07115502326e-06
CREG	2.07098530743e-06
CG4766	2.06954928135e-06
CG16721	2.0694368751e-06
kappaB-Ras	2.0690754313e-06
CG7381	2.0689151021e-06
CG5665	2.06878793184e-06
Cpr67B	2.06695616875e-06
Tap42	2.06673407706e-06
tral	2.06606591598e-06
CG1968	2.06533569303e-06
r-l	2.06371071717e-06
lig3	2.06304738714e-06
LSm3	2.06289705675e-06
Cyp28a5	2.06247797369e-06
Jheh1	2.06215419458e-06
Ucp4B	2.06077518218e-06
CG1575	2.06047123698e-06
Invadolysin	2.05971424716e-06
CG7054	2.058886345e-06
PlexA	2.05864132553e-06
Pep	2.05587722025e-06
fray	2.05570877607e-06
CG10598	2.05515871628e-06
CHORD	2.05479566893e-06
CG8771	2.05318488195e-06
GstD11	2.05286437944e-06
Ho	2.05216022009e-06
Syx7	2.05191327269e-06
Usp32	2.05083155396e-06
CG16978	2.0502773116e-06
Drep1	2.04948389917e-06
Glt	2.04909672895e-06
Pink1	2.0488646388e-06
emp	2.04812326561e-06
Golgin245	2.04680413236e-06
Ate1	2.0462629054e-06
stumps	2.04537362367e-06
Su(P)	2.04478864706e-06
trr	2.04462420116e-06
CG10646	2.04245336361e-06
vir-1	2.04012996732e-06
jagn	2.04011541653e-06
CG1671	2.03999941004e-06
spag	2.03908669975e-06
CG10425	2.0388390208e-06
Adi1	2.03710381038e-06
igl	2.03667059546e-06
pie	2.03609059926e-06
CG11550	2.03390795056e-06
CG16904	2.03338002539e-06
GCS1	2.03327526128e-06
CG31809	2.0330974004e-06
Patr-1	2.03269915424e-06
Rbp6	2.03256580801e-06
wit	2.03090255589e-06
CG4998	2.03086377479e-06
elB	2.03055692397e-06
LanA	2.02981808292e-06
Prp38	2.0289624209e-06
CG17032	2.02890459345e-06
CG7191	2.02531565138e-06
Ctf4	2.0251952767e-06
CG42404	2.02502791841e-06
bin	2.02502241052e-06
sli	2.02425090516e-06
msb1l	2.02416439306e-06
CG7857	2.02300177743e-06
M1BP	2.02265878933e-06
Sirt6	2.0215958306e-06
cDIP	2.02124614313e-06
dbr	2.02111994519e-06
Su(Tpl)	2.0199703164e-06
CG9286	2.01862680551e-06
Synj	2.01803219047e-06
sprt	2.01772459958e-06
gol	2.01718931737e-06
l(2)37Bb	2.01711064478e-06
CG3164	2.01568124483e-06
Tsp29Fb	2.01319267625e-06
spt4	2.01300308084e-06
hang	2.01265762547e-06
CG17187	2.01264408443e-06
CG3081	2.01136706904e-06
CG17646	2.01080865653e-06
CG11837	2.00873222884e-06
BRWD3	2.00770313996e-06
CG2678	2.00711334631e-06
CG3344	2.00708644627e-06
NetA	2.00426267866e-06
mgl	2.00347222139e-06
Ide	2.00271018667e-06
Nc73EF	2.00235057054e-06
Nbr	2.00191590025e-06
SNF4Agamma	2.00129949066e-06
Dim1	2.0007056053e-06
l(2)09851	2.00056598383e-06
Nup98-96	2.00046188976e-06
CG2371	1.99941515302e-06
Blos1	1.99897941032e-06
Nca	1.99891449484e-06
GstE1	1.99853070913e-06
png	1.99823466607e-06
CG2023	1.99805997638e-06
E(bx)	1.99701484269e-06
Uba4	1.99656958501e-06
CG5522	1.99644883081e-06
hep	1.99627901387e-06
CG12702	1.99614848946e-06
CR40282	1.99529261565e-06
grau	1.9942233541e-06
CG11652	1.99352890067e-06
Tfb1	1.99327276314e-06
